"","SampleID","mix","Relative_abundance","Sample_name","Protocol","Site","Tree_host","Tree_log","Year","Year_since_decay_start","When","DNA_yields","Sample_or_Control","is.neg"
"466","C25","Patescibacteria",0.00920905413546777,"2017_BA5","CTAB","Ground_bark","paper_birch","birch_05",2017,7,"late",16.34615385,"Sample",FALSE
"467","C25","Pedobacter",0.000258197779499096,"2017_BA5","CTAB","Ground_bark","paper_birch","birch_05",2017,7,"late",16.34615385,"Sample",FALSE
"468","C25","Planctomycetota",0.0707892245460022,"2017_BA5","CTAB","Ground_bark","paper_birch","birch_05",2017,7,"late",16.34615385,"Sample",FALSE
"469","C25","Proteobacteria",0.330062828126345,"2017_BA5","CTAB","Ground_bark","paper_birch","birch_05",2017,7,"late",16.34615385,"Sample",FALSE
"470","C25","Pseudomonas",0.000731560375247439,"2017_BA5","CTAB","Ground_bark","paper_birch","birch_05",2017,7,"late",16.34615385,"Sample",FALSE
"471","C25","rare phylum",0.0347276013426285,"2017_BA5","CTAB","Ground_bark","paper_birch","birch_05",2017,7,"late",16.34615385,"Sample",FALSE
"472","C25","Sphingomonas",0.0539633359153111,"2017_BA5","CTAB","Ground_bark","paper_birch","birch_05",2017,7,"late",16.34615385,"Sample",FALSE
"473","C25","Terriglobus",0.000473362595748343,"2017_BA5","CTAB","Ground_bark","paper_birch","birch_05",2017,7,"late",16.34615385,"Sample",FALSE
"474","C25","Verrucomicrobiota",0.157758843273948,"2017_BA5","CTAB","Ground_bark","paper_birch","birch_05",2017,7,"late",16.34615385,"Sample",FALSE
"475","C25","WPS-2",0.00146312075049488,"2017_BA5","CTAB","Ground_bark","paper_birch","birch_05",2017,7,"late",16.34615385,"Sample",FALSE
"476","C26","1174-901-12",0.000630740726140261,"2017_BA6","CTAB","Ground_bark","paper_birch","birch_06",2017,7,"late",6.71641791,"Sample",FALSE
"477","C26","Acidobacteriota",0.101273307840896,"2017_BA6","CTAB","Ground_bark","paper_birch","birch_06",2017,7,"late",6.71641791,"Sample",FALSE
"478","C26","Actinobacteriota",0.0782118500413924,"2017_BA6","CTAB","Ground_bark","paper_birch","birch_06",2017,7,"late",6.71641791,"Sample",FALSE
"479","C26","Armatimonadota",0.00918516182441755,"2017_BA6","CTAB","Ground_bark","paper_birch","birch_06",2017,7,"late",6.71641791,"Sample",FALSE
"480","C26","Bacteroidota",0.0925612015610833,"2017_BA6","CTAB","Ground_bark","paper_birch","birch_06",2017,7,"late",6.71641791,"Sample",FALSE
"481","C26","Burkholderia-Caballeronia-Paraburkholderia",0.00307486103993377,"2017_BA6","CTAB","Ground_bark","paper_birch","birch_06",2017,7,"late",6.71641791,"Sample",FALSE
"482","C26","Cellulomonas",0.00118263886151299,"2017_BA6","CTAB","Ground_bark","paper_birch","birch_06",2017,7,"late",6.71641791,"Sample",FALSE
"483","C26","Chitinophaga",0.000157685181535065,"2017_BA6","CTAB","Ground_bark","paper_birch","birch_06",2017,7,"late",6.71641791,"Sample",FALSE
"484","C26","Conexibacter",0.00752946741829937,"2017_BA6","CTAB","Ground_bark","paper_birch","birch_06",2017,7,"late",6.71641791,"Sample",FALSE
"485","C26","Endobacter",3.94212953837663e-05,"2017_BA6","CTAB","Ground_bark","paper_birch","birch_06",2017,7,"late",6.71641791,"Sample",FALSE
"486","C26","Firmicutes",0.0136791894981669,"2017_BA6","CTAB","Ground_bark","paper_birch","birch_06",2017,7,"late",6.71641791,"Sample",FALSE
"487","C26","Granulicella",0.014507036701226,"2017_BA6","CTAB","Ground_bark","paper_birch","birch_06",2017,7,"late",6.71641791,"Sample",FALSE
"488","C26","Luteibacter",0.000275949067686364,"2017_BA6","CTAB","Ground_bark","paper_birch","birch_06",2017,7,"late",6.71641791,"Sample",FALSE
"489","C26","Mucilaginibacter",0.0162809949934955,"2017_BA6","CTAB","Ground_bark","paper_birch","birch_06",2017,7,"late",6.71641791,"Sample",FALSE
"490","C26","Myxococcota",0.0337840501438877,"2017_BA6","CTAB","Ground_bark","paper_birch","birch_06",2017,7,"late",6.71641791,"Sample",FALSE
"491","C26","Patescibacteria",0.00867268498442859,"2017_BA6","CTAB","Ground_bark","paper_birch","birch_06",2017,7,"late",6.71641791,"Sample",FALSE
"492","C26","Pedobacter",0.00173453699688572,"2017_BA6","CTAB","Ground_bark","paper_birch","birch_06",2017,7,"late",6.71641791,"Sample",FALSE
"493","C26","Planctomycetota",0.0697362715338826,"2017_BA6","CTAB","Ground_bark","paper_birch","birch_06",2017,7,"late",6.71641791,"Sample",FALSE
"494","C26","Proteobacteria",0.30531793274727,"2017_BA6","CTAB","Ground_bark","paper_birch","birch_06",2017,7,"late",6.71641791,"Sample",FALSE
"495","C26","Pseudomonas",0.000906689793826625,"2017_BA6","CTAB","Ground_bark","paper_birch","birch_06",2017,7,"late",6.71641791,"Sample",FALSE
"496","C26","rare phylum",0.0212874995072338,"2017_BA6","CTAB","Ground_bark","paper_birch","birch_06",2017,7,"late",6.71641791,"Sample",FALSE
"497","C26","Sphingomonas",0.0831395119643631,"2017_BA6","CTAB","Ground_bark","paper_birch","birch_06",2017,7,"late",6.71641791,"Sample",FALSE
"498","C26","Terriglobus",0.000118263886151299,"2017_BA6","CTAB","Ground_bark","paper_birch","birch_06",2017,7,"late",6.71641791,"Sample",FALSE
"499","C26","Verrucomicrobiota",0.134308353372492,"2017_BA6","CTAB","Ground_bark","paper_birch","birch_06",2017,7,"late",6.71641791,"Sample",FALSE
"500","C26","WPS-2",0.00240469901840975,"2017_BA6","CTAB","Ground_bark","paper_birch","birch_06",2017,7,"late",6.71641791,"Sample",FALSE
"501","C28","1174-901-12",0.00109191979352789,"2017_BA8","CTAB","Ground_bark","paper_birch","birch_08",2017,7,"late",11.01176471,"Sample",FALSE
"502","C28","Acidobacteriota",0.089173449804778,"2017_BA8","CTAB","Ground_bark","paper_birch","birch_08",2017,7,"late",11.01176471,"Sample",FALSE
"503","C28","Actinobacteriota",0.105982396929389,"2017_BA8","CTAB","Ground_bark","paper_birch","birch_08",2017,7,"late",11.01176471,"Sample",FALSE
"504","C28","Armatimonadota",0.00483091787439614,"2017_BA8","CTAB","Ground_bark","paper_birch","birch_08",2017,7,"late",11.01176471,"Sample",FALSE
"505","C28","Bacteroidota",0.0707100787505791,"2017_BA8","CTAB","Ground_bark","paper_birch","birch_08",2017,7,"late",11.01176471,"Sample",FALSE
"506","C28","Burkholderia-Caballeronia-Paraburkholderia",0.00721328833300245,"2017_BA8","CTAB","Ground_bark","paper_birch","birch_08",2017,7,"late",11.01176471,"Sample",FALSE
"507","C28","Cellulomonas",0.00238237045860631,"2017_BA8","CTAB","Ground_bark","paper_birch","birch_08",2017,7,"late",11.01176471,"Sample",FALSE
"508","C28","Chitinophaga",6.61769571835087e-05,"2017_BA8","CTAB","Ground_bark","paper_birch","birch_08",2017,7,"late",11.01176471,"Sample",FALSE
"509","C28","Conexibacter",0.0158493812454503,"2017_BA8","CTAB","Ground_bark","paper_birch","birch_08",2017,7,"late",11.01176471,"Sample",FALSE
"510","C28","Endobacter",0,"2017_BA8","CTAB","Ground_bark","paper_birch","birch_08",2017,7,"late",11.01176471,"Sample",FALSE
"511","C28","Firmicutes",0.0126067103434584,"2017_BA8","CTAB","Ground_bark","paper_birch","birch_08",2017,7,"late",11.01176471,"Sample",FALSE
"512","C28","Granulicella",0.0139302494871286,"2017_BA8","CTAB","Ground_bark","paper_birch","birch_08",2017,7,"late",11.01176471,"Sample",FALSE
"513","C28","Luteibacter",3.30884785917544e-05,"2017_BA8","CTAB","Ground_bark","paper_birch","birch_08",2017,7,"late",11.01176471,"Sample",FALSE
"514","C28","Mucilaginibacter",0.0500959565879161,"2017_BA8","CTAB","Ground_bark","paper_birch","birch_08",2017,7,"late",11.01176471,"Sample",FALSE
"515","C28","Myxococcota",0.0207795645556217,"2017_BA8","CTAB","Ground_bark","paper_birch","birch_08",2017,7,"late",11.01176471,"Sample",FALSE
"516","C28","Patescibacteria",0.00843756204089736,"2017_BA8","CTAB","Ground_bark","paper_birch","birch_08",2017,7,"late",11.01176471,"Sample",FALSE
"517","C28","Pedobacter",0.00155515849381245,"2017_BA8","CTAB","Ground_bark","paper_birch","birch_08",2017,7,"late",11.01176471,"Sample",FALSE
"518","C28","Planctomycetota",0.0679968235060552,"2017_BA8","CTAB","Ground_bark","paper_birch","birch_08",2017,7,"late",11.01176471,"Sample",FALSE
"519","C28","Proteobacteria",0.340017206008868,"2017_BA8","CTAB","Ground_bark","paper_birch","birch_08",2017,7,"late",11.01176471,"Sample",FALSE
"520","C28","Pseudomonas",0.000463238700284561,"2017_BA8","CTAB","Ground_bark","paper_birch","birch_08",2017,7,"late",11.01176471,"Sample",FALSE
"521","C28","rare phylum",0.0358679107934617,"2017_BA8","CTAB","Ground_bark","paper_birch","birch_08",2017,7,"late",11.01176471,"Sample",FALSE
"522","C28","Sphingomonas",0.0290516842035603,"2017_BA8","CTAB","Ground_bark","paper_birch","birch_08",2017,7,"late",11.01176471,"Sample",FALSE
"523","C28","Terriglobus",0.00112500827211965,"2017_BA8","CTAB","Ground_bark","paper_birch","birch_08",2017,7,"late",11.01176471,"Sample",FALSE
"524","C28","Verrucomicrobiota",0.118291310965522,"2017_BA8","CTAB","Ground_bark","paper_birch","birch_08",2017,7,"late",11.01176471,"Sample",FALSE
"525","C28","WPS-2",0.00244854741578982,"2017_BA8","CTAB","Ground_bark","paper_birch","birch_08",2017,7,"late",11.01176471,"Sample",FALSE
"526","C33","1174-901-12",0.0647619047619048,"2010_PA3","CTAB","Ground_bark","red_pine","pine_03",2010,0,"decay_start",6.35725429,"Sample",FALSE
"527","C33","Acidobacteriota",0.0647619047619048,"2010_PA3","CTAB","Ground_bark","red_pine","pine_03",2010,0,"decay_start",6.35725429,"Sample",FALSE
"528","C33","Actinobacteriota",0.171428571428571,"2010_PA3","CTAB","Ground_bark","red_pine","pine_03",2010,0,"decay_start",6.35725429,"Sample",FALSE
"529","C33","Armatimonadota",0.00380952380952381,"2010_PA3","CTAB","Ground_bark","red_pine","pine_03",2010,0,"decay_start",6.35725429,"Sample",FALSE
"530","C33","Bacteroidota",0.00952380952380952,"2010_PA3","CTAB","Ground_bark","red_pine","pine_03",2010,0,"decay_start",6.35725429,"Sample",FALSE
"531","C33","Burkholderia-Caballeronia-Paraburkholderia",0,"2010_PA3","CTAB","Ground_bark","red_pine","pine_03",2010,0,"decay_start",6.35725429,"Sample",FALSE
